USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  23248 14284 ?        Ss   14:32   0:02 /sbin/init splash
dam        92129  1.0  2.2 15716372 724232 ?     Sl   15:33   2:00 /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/jre/21.0.8-linux-x86_64.tar/bin/java -jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/server/sonarlint-ls.jar -stdio -analyzers /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonargo.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarjava.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarjavasymbolicexecution.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarjs.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarphp.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarpython.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarhtml.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarxml.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonartext.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonariac.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarlintomnisharp.jar /home/dam/.vscode/extensions/sonarsource.sonarlint_ondemand-analyzers/sonar-cfamily-plugin/6.71.0.87975/sonarcfamily.jar
dam        95513  0.0  0.0  18496 10124 pts/2    Ss+  15:34   0:00 /usr/bin/bash --rcfile /home/dam/.config/Code/User/globalStorage/pleiades.java-extension-pack-jdk/.bashrc
dam        98868  0.0  0.0  18496  9992 pts/3    Ss+  15:37   0:00 /usr/bin/bash --rcfile /home/dam/.config/Code/User/globalStorage/pleiades.java-extension-pack-jdk/.bashrc
dam       115815  0.3  1.2 274874560 400500 ?    Sl   15:52   0:32 /home/dam/.vscode/extensions/devsense.intelli-php-vscode-0.12.17700-linux-x64/out/server/intelliphp.ls
dam       115839  0.0  0.0  98128 30024 ?        S    15:52   0:00 PHP Language Server
dam       115840  0.0  0.4 1216130384 145660 ?   Sl   15:52   0:06 /usr/share/code/code /home/dam/.vscode/extensions/bmewburn.vscode-intelephense-client-1.14.4/node_modules/intelephense/lib/intelephense.js --node-ipc --clientProcessId=91205
dam       115841  0.0  0.0   2804  1756 ?        S    15:52   0:00 sh -c '/usr/bin/php8.3' '-n' '-c' '/tmp/DKWkHU' '/home/dam/.vscode/extensions/zobo.php-intellisense-1.3.3/vendor/felixfbecker/language-server/bin/php-language-server.php' '--tcp=127.0.0.1:44757' '--memory-limit=4095M'
dam       115842  0.2  0.6 293000 223712 ?       S    15:52   0:24 PHP Language Server
dam       115892  0.1  0.3 274625384 126100 ?    Sl   15:52   0:18 /home/dam/.vscode/extensions/devsense.phptools-vscode-1.61.17926-linux-x64/out/server/devsense.php.ls --vscode
dam       115964  0.0  0.3 1216130356 108148 ?   Sl   15:52   0:01 /usr/share/code/code /usr/share/code/resources/app/extensions/html-language-features/server/dist/node/htmlServerMain --node-ipc --clientProcessId=91205
dam       117669  0.0  1.7 2044704 575732 ?      Sl   15:53   0:07 /home/dam/.nvm/versions/node/v20.11.1/bin/node /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/eslint-bridge/package/bin/server.cjs 41201 127.0.0.1 false 15000
dam       117697  0.0  0.2 1216130356 86784 ?    Sl   15:53   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/css-language-features/server/dist/node/cssServerMain --node-ipc --clientProcessId=91205
dam       123011  0.0  0.4 2537232 149072 ?      Sl   15:58   0:05 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41180 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {7c6fccdf-21a0-44f1-aac4-efa497be8f7e} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 28 tab
dam       127643  0.0  0.2 1216130356 88096 ?    Sl   16:03   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=91205
root      138486  0.0  0.0      0     0 ?        I<   16:12   0:00 [kworker/u68:1-ttm]
dam       139148  0.0  0.4 2561832 150352 ?      Sl   16:13   0:07 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41181 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {961262b4-9d65-4f89-9774-76daf5dce665} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 30 tab
root      140923  0.0  0.0      0     0 ?        I    16:14   0:00 [kworker/6:1-rcu_par_gp]
root      164988  0.0  0.0      0     0 ?        I    16:34   0:00 [kworker/7:0-events]
dam       170297  0.1  0.5 2593300 167072 ?      Sl   16:40   0:07 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41181 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {6332610a-bf6e-46d7-8a97-a9394d1904a9} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 35 tab
dam       188742  0.2  0.8 2755016 277184 ?      Sl   16:57   0:14 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41182 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {c71a5a3e-5781-4471-b7f1-4f5675b02f7e} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 39 tab
dam       190804  0.1  0.6 2703864 208884 ?      Sl   16:59   0:08 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41182 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3cc50873-c670-4b50-8a86-0a06f5911185} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 41 tab
root      192995  0.0  0.0      0     0 ?        I    17:01   0:00 [kworker/4:2-events]
root      200901  0.0  0.0      0     0 ?        I    17:07   0:00 [kworker/9:2-events]
root      203112  0.0  0.0      0     0 ?        I    17:09   0:00 [kworker/0:1-mm_percpu_wq]
dam       205083  0.0  0.0  18500 10164 pts/4    Ss+  17:10   0:00 /usr/bin/bash --rcfile /home/dam/.config/Code/User/globalStorage/pleiades.java-extension-pack-jdk/.bashrc
root      209099  0.0  0.0      0     0 ?        I    17:14   0:00 [kworker/1:1-mm_percpu_wq]
root      209100  0.0  0.0      0     0 ?        I    17:14   0:00 [kworker/2:0-events]
root      209101  0.0  0.0      0     0 ?        I    17:14   0:00 [kworker/4:0-rcu_par_gp]
root      209102  0.0  0.0      0     0 ?        I    17:14   0:00 [kworker/5:1-events]
root      209106  0.0  0.0      0     0 ?        I    17:47   0:00 [kworker/u66:0-events_power_efficient]
root      209159  0.0  0.0      0     0 ?        I    17:47   0:00 [kworker/u65:55-flush-8:16]
root      209160  0.0  0.0      0     0 ?        I    17:47   0:00 [kworker/u65:56-events_unbound]
root      209361  0.0  0.0 102120  5376 ?        Ssl  17:47   0:00 zed -F
root      222746  0.0  0.0      0     0 ?        I    17:58   0:00 [kworker/8:2-events]
root      230722  0.0  0.0      0     0 ?        I    18:06   0:00 [kworker/u66:2-writeback]
dam       233402  0.1  0.6 2605644 195756 ?      Sl   18:08   0:02 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41182 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {c450704b-6f4b-4da0-a012-49d2dcdd7642} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 42 tab
root      234498  0.0  0.0      0     0 ?        I    18:09   0:00 [kworker/1:2-rcu_par_gp]
dam       236472  0.0  0.2 1216130356 88308 ?    Sl   18:11   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=5544
root      240737  0.0  0.0      0     0 ?        I    18:14   0:00 [kworker/10:2-mm_percpu_wq]
root      240738  0.0  0.0      0     0 ?        I    18:14   0:00 [kworker/6:0-events]
root      240739  0.0  0.0      0     0 ?        I    18:14   0:00 [kworker/7:1-mm_percpu_wq]
root      240982  0.0  0.0      0     0 ?        I    18:14   0:00 [kworker/u64:3-comp_1.3.0]
dam       241942  0.0  0.0 465320  8832 ?        Sl   18:15   0:00 /usr/libexec/gvfsd-network --spawner :1.32 /org/gtk/gvfs/exec_spaw/1
root      241950  0.0  0.0      0     0 ?        I    18:15   0:00 [kworker/11:2-cgroup_destroy]
dam       241969  0.0  0.0 393512  9088 ?        Sl   18:15   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.32 /org/gtk/gvfs/exec_spaw/3
root      242519  0.0  0.0      0     0 ?        I    18:16   0:00 [kworker/3:2-events]
root      242520  0.0  0.0      0     0 ?        I    18:16   0:00 [kworker/3:3-cgroup_destroy]
root      242544  0.0  0.0      0     0 ?        I    18:16   0:00 [kworker/u65:1-events_unbound]
root      248442  0.0  0.0      0     0 ?        I    18:22   0:00 [kworker/u64:0-comp_1.0.1]
root      249983  0.0  0.0      0     0 ?        I    18:24   0:00 [kworker/5:0-cgroup_destroy]
dam       251624  0.0  0.4 2568472 130356 ?      Sl   18:25   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41180 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3c7043dd-27b4-4d16-92c8-0178a6b2dd8c} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 43 tab
root      251715  0.0  0.0      0     0 ?        I    18:25   0:00 [kworker/u66:4-events_power_efficient]
dam       252821  0.5  0.5 2582028 169892 ?      Sl   18:26   0:04 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41180 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {ecd7d359-a692-48ca-af14-e6ca68955333} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 44 tab
root      260219  0.0  0.0      0     0 ?        I    18:34   0:00 [kworker/8:1]
root      261121  0.0  0.0      0     0 ?        I    18:35   0:00 [kworker/9:0-mm_percpu_wq]
root      261122  0.0  0.0      0     0 ?        I    18:35   0:00 [kworker/10:0-inet_frag_wq]
root      261137  0.1  0.0      0     0 ?        I    18:35   0:00 [kworker/u64:2-gfx_low]
dam       261208  0.0  0.2 2437316 77824 ?       Sl   18:35   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41181 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {743cb557-9750-4fd4-ace0-91e545db068d} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 45 tab
dam       261305  0.0  0.2 2437316 77696 ?       Sl   18:35   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41181 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {9f59cbc7-8865-46e9-a374-4a24bf358f01} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 46 tab
dam       261308  0.0  0.2 2437316 77952 ?       Sl   18:35   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41181 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {50bf175b-8c51-4d33-ac98-b682c8bcd610} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 47 tab
root      262047  0.0  0.0      0     0 ?        I<   18:36   0:00 [kworker/u69:3-ttm]
root      262288  0.0  0.0      0     0 ?        I<   18:36   0:00 [kworker/u69:4-ttm]
root      262413  0.0  0.0      0     0 ?        I<   18:36   0:00 [kworker/u68:2]
root      262501  0.0  0.0      0     0 ?        I    18:36   0:00 [kworker/u65:2-events_unbound]
dam       263931  0.0  0.0 1996508 27648 ?       Sl   18:37   0:00 docker events --since 1759513073 --until 1759513373 --filter type=container --filter type=image --filter type=network --filter type=volume --filter event=create --filter event=destroy --filter event=die --filter event=kill --filter event=pause --filter event=rename --filter event=restart --filter event=start --filter event=stop --filter event=unpause --filter event=update --filter event=delete --filter event=import --filter event=load --filter event=pull --filter event=save --filter event=tag --filter event=untag --filter event=remove --filter event=prune --format {{json .}}
root      265429  0.0  0.0      0     0 ?        I    18:39   0:00 [kworker/4:1-rcu_par_gp]
root      265627  0.0  0.0      0     0 ?        I    18:39   0:00 [kworker/6:2]
root      265713  0.0  0.0      0     0 ?        I    18:39   0:00 [kworker/11:0-cgroup_destroy]
root      267931  0.0  0.0      0     0 ?        I    18:40   0:00 [kworker/u66:1-events_unbound]
dam       268522  0.0  0.0 1921944 27008 ?       Sl   18:41   0:00 docker events --since 1759513290 --until 1759513590 --filter type=container --filter type=image --filter type=network --filter type=volume --filter event=create --filter event=destroy --filter event=die --filter event=kill --filter event=pause --filter event=rename --filter event=restart --filter event=start --filter event=stop --filter event=unpause --filter event=update --filter event=delete --filter event=import --filter event=load --filter event=pull --filter event=save --filter event=tag --filter event=untag --filter event=remove --filter event=prune --format {{json .}}
dam       269161  300  0.4 11944480 139888 pts/1 Sl+  18:41   0:03 /usr/lib/jvm/java-17-openjdk-amd64/bin/java @/tmp/cp_82628h662die617lxtlw44mcg.argfile org.formacion.procesos.ProcesosServiciosApplication
dam       269208  0.0  0.0  16624  4864 pts/1    R+   18:41   0:00 ps aux
dam       269209  0.0  0.0   2800  1536 ?        S    18:41   0:00 /bin/sh -c /usr/bin/ps -ax -o pid=,ppid=,pcpu=,pmem=,command=
